bill	bill_id	chamber	roll_call_id	date	tally	rolls_in_chamber	engrossed_texts	status	chapter	question_from_history	title	description	disposition	reason
S1424	2137073	senate	1674035	2026-03-31	11-24	1	0	1		Read third time in full -- FAILED 11-24-0	Amends existing law to provide for an exception for licensed dealers in Idaho for a manufacturer or distributor with a manufacturer-owned or distributor-owned d	MOTOR VEHICLES -- Amends existing law to provide for an exception for licensed dealers in Idaho for a manufacturer or distributor with a manufacturer-owned or distributor-owned dealership.	out-of-gate:not-enacted	
S1426	2137337	house	1671958	2026-03-27	50-18	1	0	4	257		Relates to the funding of the Idaho Transportation Department for fiscal year 2027.	IDAHO TRANSPORTATION DEPARTMENT -- FUNDING -- Relates to the funding of the Idaho Transportation Department for fiscal year 2027.	candidate:unbatched	
S1426	2137337	senate	1671359	2026-03-26	30-4	1	0	4	257	Read third time in full -- PASSED 30-4-1	Relates to the funding of the Idaho Transportation Department for fiscal year 2027.	IDAHO TRANSPORTATION DEPARTMENT -- FUNDING -- Relates to the funding of the Idaho Transportation Department for fiscal year 2027.	out-of-gate:not-divided	
S1427	2137292	house	1671957	2026-03-27	36-33	1	0	4	258		Relates to the appropriation to the Department of Lands for fiscal years 2026 and 2027.	APPROPRIATIONS -- DEPARTMENT OF LANDS -- Relates to the appropriation to the Department of Lands for fiscal years 2026 and 2027.	excluded:appropriations	agency budget bill; appropriations are excluded by standing campaign rule
S1427	2137292	senate	1671361	2026-03-26	25-9	1	0	4	258	Read third time in full -- PASSED 25-9-1	Relates to the appropriation to the Department of Lands for fiscal years 2026 and 2027.	APPROPRIATIONS -- DEPARTMENT OF LANDS -- Relates to the appropriation to the Department of Lands for fiscal years 2026 and 2027.	excluded:appropriations	agency budget bill; appropriations are excluded by standing campaign rule
S1429	2137498	house	1673375	2026-03-30	39-27	1	0	4	272		Relates to the appropriation to the Department of Health and Welfare for the Behavioral Health Services Division for fiscal years 2026 and 2027.	APPROPRIATIONS -- HEALTH AND WELFARE -- BEHAVIORAL HEALTH SERVICES -- Relates to the appropriation to the Department of Health and Welfare for the Behavioral Health Services Division for fiscal years 2026 and 2027.	excluded:appropriations	agency budget bill; appropriations are excluded by standing campaign rule
S1429	2137498	senate	1671713	2026-03-27	21-14	1	0	4	272	Read third time in full -- PASSED 21-14-0	Relates to the appropriation to the Department of Health and Welfare for the Behavioral Health Services Division for fiscal years 2026 and 2027.	APPROPRIATIONS -- HEALTH AND WELFARE -- BEHAVIORAL HEALTH SERVICES -- Relates to the appropriation to the Department of Health and Welfare for the Behavioral Health Services Division for fiscal years 2026 and 2027.	excluded:appropriations	agency budget bill; appropriations are excluded by standing campaign rule
S1430	2137459	house	1675348	2026-04-01	60-8	1	0	4	295		Amends existing law to revise a provision regarding preemption of firearms regulation, to provide a penalty, and to provide for a cause of action.	FIREARMS -- Amends existing law to revise a provision regarding preemption of firearms regulation, to provide a penalty, and to provide for a cause of action.	out-of-gate:not-divided	
S1430	2137459	senate	1673078	2026-03-30	31-3	1	0	4	295	Read third time in full -- PASSED 31-3-1	Amends existing law to revise a provision regarding preemption of firearms regulation, to provide a penalty, and to provide for a cause of action.	FIREARMS -- Amends existing law to revise a provision regarding preemption of firearms regulation, to provide a penalty, and to provide for a cause of action.	out-of-gate:not-divided	
S1431	2137695	house	1673363	2026-03-30	48-18	1	0	4	269		Relates to the appropriation to the Department of Water Resources for fiscal year 2027.	APPROPRIATIONS -- DEPARTMENT OF WATER RESOURCES -- Relates to the appropriation to the Department of Water Resources for fiscal year 2027.	excluded:appropriations	agency budget bill; appropriations are excluded by standing campaign rule
S1431	2137695	senate	1671808	2026-03-27	26-7	1	0	4	269	Read third time in full -- PASSED 26-7-2	Relates to the appropriation to the Department of Water Resources for fiscal year 2027.	APPROPRIATIONS -- DEPARTMENT OF WATER RESOURCES -- Relates to the appropriation to the Department of Water Resources for fiscal year 2027.	excluded:appropriations	agency budget bill; appropriations are excluded by standing campaign rule
S1432	2138173	house	1674094	2026-03-31	42-24	1	0	4	284		Relates to the appropriation to the Department of Health and Welfare for fiscal year 2027.	APPROPRIATIONS -- HEALTH AND WELFARE -- OTHER PROGRAMS -- Relates to the appropriation to the Department of Health and Welfare for fiscal year 2027.	excluded:appropriations	agency budget bill; appropriations are excluded by standing campaign rule
S1432	2138173	senate	1673148	2026-03-30	23-11	1	0	4	284	Read third time in full -- PASSED 23-11-1	Relates to the appropriation to the Department of Health and Welfare for fiscal year 2027.	APPROPRIATIONS -- HEALTH AND WELFARE -- OTHER PROGRAMS -- Relates to the appropriation to the Department of Health and Welfare for fiscal year 2027.	excluded:appropriations	agency budget bill; appropriations are excluded by standing campaign rule
S1433	2138091	house	1673972	2026-03-31	35-32	1	0	4	285		Relates to the appropriation to the Department of Health and Welfare for fiscal years 2026 and 2027.	APPROPRIATIONS -- HEALTH AND WELFARE -- MEDICAID -- Relates to the appropriation to the Department of Health and Welfare for fiscal years 2026 and 2027.	excluded:appropriations	agency budget bill; appropriations are excluded by standing campaign rule
S1433	2138091	senate	1673073	2026-03-30	20-15	1	0	4	285	Read third time in full -- PASSED 20-15-0	Relates to the appropriation to the Department of Health and Welfare for fiscal years 2026 and 2027.	APPROPRIATIONS -- HEALTH AND WELFARE -- MEDICAID -- Relates to the appropriation to the Department of Health and Welfare for fiscal years 2026 and 2027.	excluded:appropriations	agency budget bill; appropriations are excluded by standing campaign rule
S1434	2138115	house	1673996	2026-03-31	46-21	1	0	4	287		Relates to the appropriation to the Department of Health and Welfare for fiscal year 2027.	APPROPRIATIONS -- HEALTH AND WELFARE -- DIVISION OF WELFARE -- Relates to the appropriation to the Department of Health and Welfare for fiscal year 2027.	excluded:appropriations	agency budget bill; appropriations are excluded by standing campaign rule
S1434	2138115	senate	1673052	2026-03-30	24-10	1	0	4	287	Read third time in full -- PASSED 24-10-1	Relates to the appropriation to the Department of Health and Welfare for fiscal year 2027.	APPROPRIATIONS -- HEALTH AND WELFARE -- DIVISION OF WELFARE -- Relates to the appropriation to the Department of Health and Welfare for fiscal year 2027.	excluded:appropriations	agency budget bill; appropriations are excluded by standing campaign rule
S1435	2138185	house	1673304	2026-03-30	43-25	1	0	4	271		Relates to the maintenance appropriations to the Department of Health and Welfare and the State Independent Living Council for fiscal year 2027.	APPROPRIATIONS -- HEALTH AND HUMAN SERVICES -- Relates to the maintenance appropriations to the Department of Health and Welfare and the State Independent Living Council for fiscal year 2027.	excluded:appropriations	agency budget bill; appropriations are excluded by standing campaign rule
S1435	2138185	senate	1671535	2026-03-26	22-13	1	0	4	271	Read in full as required) -- PASSED 22-13-0	Relates to the maintenance appropriations to the Department of Health and Welfare and the State Independent Living Council for fiscal year 2027.	APPROPRIATIONS -- HEALTH AND HUMAN SERVICES -- Relates to the maintenance appropriations to the Department of Health and Welfare and the State Independent Living Council for fiscal year 2027.	excluded:appropriations	agency budget bill; appropriations are excluded by standing campaign rule
S1436	2138138	house	1675437	2026-04-01	21-44	1	0	2			Amends existing law to revise provisions regarding cooperative and group discount purchasing.	STATE PROCUREMENT -- Amends existing law to revise provisions regarding cooperative and group discount purchasing.	out-of-gate:not-enacted	
S1436	2138138	senate	1673706	2026-03-31	30-4	1	0	2		Read third time in full -- PASSED 30-4-1	Amends existing law to revise provisions regarding cooperative and group discount purchasing.	STATE PROCUREMENT -- Amends existing law to revise provisions regarding cooperative and group discount purchasing.	out-of-gate:not-enacted	
S1437	2138263	house	1674150	2026-03-31	66-0	1	0	4	273		Relates to the appropriation to the Idaho State Police for fiscal year 2027.	APPROPRIATIONS -- IDAHO STATE POLICE -- Relates to the appropriation to the Idaho State Police for fiscal year 2027.	out-of-gate:not-divided	
S1437	2138263	senate	1673055	2026-03-30	35-0	1	0	4	273	Read third time in full -- PASSED 35-0-0	Relates to the appropriation to the Idaho State Police for fiscal year 2027.	APPROPRIATIONS -- IDAHO STATE POLICE -- Relates to the appropriation to the Idaho State Police for fiscal year 2027.	out-of-gate:not-divided	
S1438	2138326	house	1676361	2026-04-02	38-28	1	0	4	331		Relates to the appropriation to the Public Schools Educational Support Program's Division of the Idaho Digital Learning Academy for fiscal year 2027.	APPROPRIATIONS -- PUBLIC SCHOOLS -- IDAHO DIGITAL LEARNING ACADEMY DIVISION -- Relates to the appropriation to the Public Schools Educational Support Program's Division of the Idaho Digital Learning Academy for fiscal ye	excluded:appropriations	agency budget bill; appropriations are excluded by standing campaign rule
S1438	2138326	senate	1675429	2026-04-01	28-6	1	0	4	331	Read third time in full -- PASSED 28-6-1	Relates to the appropriation to the Public Schools Educational Support Program's Division of the Idaho Digital Learning Academy for fiscal year 2027.	APPROPRIATIONS -- PUBLIC SCHOOLS -- IDAHO DIGITAL LEARNING ACADEMY DIVISION -- Relates to the appropriation to the Public Schools Educational Support Program's Division of the Idaho Digital Learning Academy for fiscal ye	out-of-gate:not-divided	
S1439	2138382	house	1675353	2026-04-01	68-0	1	0	4	321		Amends existing law to revise provisions regarding the Model School Facility Council.	EDUCATION -- Amends existing law to revise provisions regarding the Model School Facility Council.	out-of-gate:not-divided	
S1439	2138382	senate	1673248	2026-03-30	35-0	1	0	4	321	Read third time in full -- PASSED 35-0-0	Amends existing law to revise provisions regarding the Model School Facility Council.	EDUCATION -- Amends existing law to revise provisions regarding the Model School Facility Council.	out-of-gate:not-divided	
S1442	2138838	senate	1675487	2026-04-01	28-6	1	1	2		Read third time in full as amended -- PASSED 28-6-1	Adds to existing law to establish provisions regarding an audit of the resettlement of refugees and to establish provisions regarding the immigration status and	IDAHO REFUGEE AND ILLEGAL ALIEN ACCOUNTABILITY ACT -- Adds to existing law to establish provisions regarding an audit of the resettlement of refugees and to establish provisions regarding the immigration status and natio	out-of-gate:not-enacted	
S1444	2139124	house	1676342	2026-04-02	56-9	1	0	4	336		Relates to the appropriation to the Public Schools Educational Support Program's Division of Student Support for fiscal years 2026 and 2027.	APPROPRIATIONS -- PUBLIC SCHOOLS -- DIVISION OF STUDENT SUPPORT -- Relates to the appropriation to the Public Schools Educational Support Program's Division of Student Support for fiscal years 2026 and 2027.	out-of-gate:not-divided	
S1444	2139124	senate	1675431	2026-04-01	25-9	1	0	4	336	Read third time in full -- PASSED 25-9-1	Relates to the appropriation to the Public Schools Educational Support Program's Division of Student Support for fiscal years 2026 and 2027.	APPROPRIATIONS -- PUBLIC SCHOOLS -- DIVISION OF STUDENT SUPPORT -- Relates to the appropriation to the Public Schools Educational Support Program's Division of Student Support for fiscal years 2026 and 2027.	excluded:appropriations	agency budget bill; appropriations are excluded by standing campaign rule
S1445	2139089	senate	1675386	2026-04-01	31-2	1	0	2		Read third time in full -- PASSED 31-2-2	Adds to existing law to provide that certain rats are invasive species.	INVASIVE SPECIES -- Adds to existing law to provide that certain rats are invasive species.	out-of-gate:not-enacted	
S1446	2139330	house	1675445	2026-04-01	55-13	1	0	4	306		Relates to the appropriation to the Department of Health and Welfare and the Judicial Branch for fiscal year 2027.	APPROPRIATIONS -- Relates to the appropriation to the Department of Health and Welfare and the Judicial Branch for fiscal year 2027.	out-of-gate:not-divided	
